"Gene","Locus_Tag","logFC","adj.P.Val"
"PA0264","PA0264",-0.24687075996815,0.386584868141171
"pcaK","PA0235",-0.22129077081563,0.386584868141171
"PA2770","PA2770",0.336844134299827,0.386686432081583
"PA1145","PA1145",-0.29129282057889,0.386686432081583
"PA4983","PA4983",-0.271173208380186,0.386686432081583
"PA3799","PA3799",0.208684645553763,0.386686432081583
"PA2675","PA2675",-0.268336242129849,0.387178120832288
"PA4457","PA4457",0.886117109023642,0.388329000947272
"ubiB","PA5065",-0.393551538154187,0.390650929696151
"pslJ","PA2240",-0.325770101093912,0.390650929696151
"PA3670","PA3670",-0.288888819347276,0.390650929696151
"PA3924","PA3924",-0.24590654941294,0.390650929696151
"PA4723","PA4723",0.319836872174204,0.391051588962971
"ambB","PA2305",-0.294980035726349,0.391662477934497
"tadD","PA4299",-0.509267732759863,0.392061531354424
"PA4861","PA4861",-0.416053684708839,0.392061531354424
"PA3529","PA3529",0.358787392954298,0.392061531354424
"ansB","PA1337",-0.643055319743398,0.392647083096979
"PA0141","PA0141",-0.488921711356785,0.392647083096979
"crc","PA5332",0.576493647932283,0.393390143713604
"PA4583","PA4583",0.826867519572012,0.393869084609876
"PA1221","PA1221",-0.570667735909923,0.393869084609876
"pqsD","PA0999",-0.56276441669316,0.393869084609876
"pelC","PA3062",-0.537752465559266,0.393869084609876
"ig_320","ig_320",-0.536820725531696,0.393869084609876
"ig_120","ig_120",0.508317889002111,0.393869084609876
"PA3473","PA3473",-0.500694696823153,0.393869084609876
"fleQ","PA1097",-0.466575570487686,0.393869084609876
"vreR","PA0676",-0.453896809540306,0.393869084609876
"PA5305","PA5305",-0.423939027756006,0.393869084609876
"PA1413","PA1413",-0.423102989061618,0.393869084609876
"PA0168","PA0168",-0.41381179823258,0.393869084609876
"PA3443","PA3443",-0.404406575401886,0.393869084609876
"PA4059","PA4059",-0.379238327786972,0.393869084609876
"pyrH","PA3654",0.370522498022085,0.393869084609876
"tagQ1","PA0070",0.34038995161769,0.393869084609876
"PA1734","PA1734",-0.337332045189967,0.393869084609876
"sltB1","PA4001",0.326263385220913,0.393869084609876
"tse3","PA3484",0.324539216167029,0.393869084609876
"ureC","PA4868",-0.323621954541673,0.393869084609876
"PA2339","PA2339",-0.316301303640675,0.393869084609876
"PA4627","PA4627",0.31220406941585,0.393869084609876
"PA4586","PA4586",-0.278086036547581,0.393869084609876
"murG","PA4412",-0.276642274950824,0.393869084609876
"PA5284","PA5284",-0.270140548390806,0.393869084609876
"PA0043","PA0043",-0.262451469622837,0.393869084609876
"mfd","PA3002",0.261422583985629,0.393869084609876
"PA0708","PA0708",-0.259167212019653,0.393869084609876
"hutI","PA5092",-0.24834443444954,0.393869084609876
"PA2565","PA2565",-0.246596620547679,0.393869084609876
"PA2270","PA2270",-0.241717160193392,0.393869084609876
"PA1358","PA1358",-0.241116878071467,0.393869084609876
"ig_108","ig_108",-0.239202237757427,0.393869084609876
"cyoA","PA1317",-0.238762983060822,0.393869084609876
"PA3612","PA3612",0.222080447269837,0.393869084609876
"rhlC","PA1130",-0.217646287166254,0.393869084609876
"PA2158","PA2158",0.19240599611113,0.393869084609876
"PA2578","PA2578",-0.182135557310573,0.393869084609876
"PA2870","PA2870",-0.181689702632465,0.393869084609876
"PA0241","PA0241",-0.398849491147336,0.39461508961568
"PA4182","PA4182",-0.528020142828632,0.394978421040426
"napB","PA1173",-0.343984745243905,0.394978421040426
"PA5547","PA5547",-0.254919250498973,0.394978421040426
"glpM","PA3585",0.307082809653325,0.395108246688694
"aprE","PA1247",-0.415678908182977,0.395137025947901
"PA1828","PA1828",0.274525680490495,0.395137025947901
"PA3211","PA3211",0.253123155386698,0.395137025947901
"PA2659","PA2659",1.06213074866084,0.395185127675742
"PA4133","PA4133",-0.468867073106085,0.395185127675742
"chpA","PA0413",-0.357478289011777,0.395185127675742
"PA5532","PA5532",-0.281565408763651,0.395185127675742
"fppA","PA4295",-0.257145613077679,0.395185127675742
"PA4346","PA4346",-0.241585799450763,0.395185127675742
"sdhC","PA1581",0.791587561260242,0.395946803419056
"zwf","PA3183",0.735326864055068,0.395946803419056
"PA1217","PA1217",-0.626073496961414,0.395946803419056
"PA1343","PA1343",0.602894267746334,0.395946803419056
"dnaJ","PA4760",0.50642289713975,0.395946803419056
"glcD","PA5355",-0.496196238886659,0.395946803419056
"PA4784","PA4784",-0.491119062979344,0.395946803419056
"rluD","PA4544",0.470259115533917,0.395946803419056
"PA0435","PA0435",-0.458815416699057,0.395946803419056
"PA1386","PA1386",-0.383753937836206,0.395946803419056
"waaA","PA4988",-0.383030309331197,0.395946803419056
"PA0370","PA0370",-0.381879578603629,0.395946803419056
"PA2750","PA2750",0.369588001524029,0.395946803419056
"lip2","PA1666",-0.343589860100718,0.395946803419056
"PA0454","PA0454",-0.33983236534332,0.395946803419056
"PA0115","PA0115",-0.332978888681815,0.395946803419056
"PA0987","PA0987",-0.332199491295505,0.395946803419056
"PA4786","PA4786",-0.330685969950306,0.395946803419056
"PA1613","PA1613",-0.330631368308442,0.395946803419056
"PA5492","PA5492",0.304821944421393,0.395946803419056
"PA5502","PA5502",-0.294802601131156,0.395946803419056
"PA4827","PA4827",-0.294238630200548,0.395946803419056
"PA1923","PA1923",-0.249736242224079,0.395946803419056
"PA5184","PA5184",-0.248917769142038,0.395946803419056
"PA2535","PA2535",-0.247768881771512,0.395946803419056
"PA0786","PA0786",-0.246104175241577,0.395946803419056
"PA5467","PA5467",-0.240154255796624,0.395946803419056
"PA4654","PA4654",-0.237130306852485,0.395946803419056
"PA2440","PA2440",-0.229887102132347,0.395946803419056
"gltB","PA5036",0.226005218701754,0.395946803419056
"pepN","PA3083",0.216080524708725,0.395946803419056
"PA2287","PA2287",0.213340952123202,0.395946803419056
"PA0421","PA0421",-0.200802271717351,0.395946803419056
"PA0775","PA0775",0.199782779677443,0.395946803419056
"PA1628","PA1628",-0.19091256097723,0.395946803419056
"rimK","PA5197",-0.185069986535514,0.395946803419056
"phzE2","PA1903",-0.588425417329987,0.396473763811918
"dipZ","PA4845",-0.403352369445103,0.396473763811918
"ftsE","PA0374",0.273481386802393,0.396473763811918
"PA3352","PA3352",0.769570387973479,0.396645706474822
"leuS","PA3987",0.587727163193813,0.396645706474822
"PA3845","PA3845",-0.587656776883373,0.396645706474822
"PA4106","PA4106",-0.521730767372304,0.396645706474822
"nirF","PA0516",-0.458234333765223,0.396645706474822
"PA0757","PA0757",-0.356803118406992,0.396645706474822
"odsA","PA2077",-0.296760006644477,0.396645706474822
"pauB2","PA1565",-0.292104461341743,0.396645706474822
"magB","PA4491",0.27757635811211,0.396645706474822
"glmR","PA5550",-0.226911310976343,0.396645706474822
"phoR","PA5361",-0.212594279302676,0.396645706474822
"ig_524","ig_524",-0.372226118650682,0.396854319524147
"PA1118","PA1118",-0.306673275580256,0.396854319524147
"PA1791","PA1791",0.240264563603866,0.396854319524147
"PA4347","PA4347",-0.188959726617098,0.397256180112558
"creC","PA0464",-0.384749365253544,0.398737514316995
"PA3998","PA3998",0.371149630715992,0.398737514316995
"phnA","PA1001",-0.323281322677815,0.398737514316995
"selD","PA1642",0.407652860356389,0.399507581382994
"tadC","PA4300",-0.359651691471701,0.399507581382994
"PA2338","PA2338",-0.324070262451039,0.399507581382994
"PA3189","PA3189",-0.526779727052466,0.399587389059055
"ig_556","ig_556",-0.223565822650643,0.402060854228114
"PA1153","PA1153",-0.427784090660964,0.402633949714425
"fpvH","PA2404",-0.328334170139755,0.402633949714425
"gcvH1","PA5214",-0.287378877969127,0.402633949714425
"amgR","PA5200",0.650841205655814,0.402826320035677
"PA3472","PA3472",0.54053730883364,0.402826320035677
"aprX","PA1245",-0.455277239668485,0.402826320035677
"PA4950","PA4950",0.293767820229764,0.402826320035677
"PA0163","PA0163",-0.283399240769539,0.402826320035677
"ssg","PA5001",-0.217191813070261,0.402826320035677
"PA5566","PA5566",-0.607363053044677,0.402933628402064
"phzS","PA4217",-0.602115184971643,0.402933628402064
"PA2378","PA2378",0.43968707345576,0.402933628402064
"opdD","PA1025",-0.288651813375788,0.402933628402064
"PA3362","PA3362",-0.271949898878777,0.402933628402064
"PA5149","PA5149",-0.253827539930807,0.402933628402064
"PA1364","PA1364",-0.242148451438253,0.402933628402064
"PA4382","PA4382",-0.238963435571208,0.402933628402064
"dgcB","PA5399",-0.197940910338436,0.402933628402064
"PA1096","PA1096",0.984994932996434,0.403262884145124
"leuA","PA3792",-0.639601056292824,0.403262884145124
"ppsA","PA1770",0.615562051189897,0.403262884145124
"PA3911","PA3911",-0.515901443645468,0.403262884145124
"tagT1","PA0073",-0.502558155276995,0.403262884145124
"hisB","PA5143",0.473005801587423,0.403262884145124
"PA5254","PA5254",-0.415929512620687,0.403262884145124
"acpP","PA2966",-0.415861278326233,0.403262884145124
"PA3786","PA3786",-0.408576021459286,0.403262884145124
"kdpF","PA1632",-0.39483759744866,0.403262884145124
"pilM","PA5044",-0.387547510956399,0.403262884145124
"PA1185","PA1185",-0.380940177534686,0.403262884145124
"PA1292","PA1292",-0.374644690402061,0.403262884145124
"fiuA","PA0470",-0.320583803381997,0.403262884145124
"PA4097","PA4097",-0.307690121451275,0.403262884145124
"PA4606","PA4606",-0.291702748644896,0.403262884145124
"PA5382","PA5382",-0.27905534988066,0.403262884145124
"PA0699","PA0699",-0.273416943187945,0.403262884145124
"ig_545","ig_545",-0.266477121610247,0.403262884145124
"ig_785","ig_785",-0.265839778359475,0.403262884145124
"tagR1","PA0071",-0.213881814449929,0.403262884145124
"PA0219","PA0219",-0.213521192290372,0.403262884145124
"PA5455","PA5455",-0.175675070100601,0.403262884145124
"PA0205","PA0205",-0.600612428766883,0.40328808302801
"PA0858","PA0858",0.384722168555887,0.40328808302801
"PA0284","PA0284",-0.961596073730826,0.403669039451739
"PA5352","PA5352",-0.750277281802166,0.403669039451739
"ldh","PA3418",-0.652271110914933,0.403669039451739
"PA4359","PA4359",0.650588816843046,0.403669039451739
"fabH2","PA3333",-0.434888708167289,0.403669039451739
"PA3503","PA3503",-0.324128522825871,0.403669039451739
"PA0827","PA0827",-0.322724219142293,0.403669039451739
"PA1591","PA1591",-0.298291889652061,0.403669039451739
"antR","PA2511",-0.274217126700245,0.403669039451739
"PA2266","PA2266",-0.266293846016064,0.403669039451739
"PA4792","PA4792",-0.260204495540219,0.403669039451739
"PA1790","PA1790",0.247733088012241,0.403669039451739
"mmsB","PA3569",0.233383640927048,0.403669039451739
"PA3519","PA3519",-1.49702130602891,0.404191815577092
"PA2309","PA2309",-0.237133428009646,0.404282548563059
"PA2786","PA2786",-0.453593169989581,0.404326214580404
"PA1388","PA1388",-0.420237412908309,0.404326214580404
"lolD","PA2987",0.395018991481047,0.404326214580404
"PA0823","PA0823",-0.377381403792933,0.404326214580404
"PA5205","PA5205",-0.364825152389384,0.404326214580404
"PA1219","PA1219",-0.355301986948408,0.404326214580404
"minD","PA3244",0.343146870733856,0.404326214580404
"PA5469","PA5469",-0.310639567945575,0.404326214580404
"tadG","PA4297",-0.288042708170998,0.404326214580404
"PA2819","PA2819",-0.281514703262838,0.404326214580404
"PA4072","PA4072",-0.241326492720828,0.404326214580404
"PA4873","PA4873",-0.213113458315915,0.404326214580404
"PA4623","PA4623",-0.211108157887233,0.404326214580404
"PA4319","PA4319",0.213127939328682,0.40617664490975
"sfa2","PA1663",-0.219569567710364,0.406180616297032
"PA2841","PA2841",-0.252561759247749,0.406286733068221
"phoP","PA1179",0.768463716985988,0.406622496267547
"PA5537","PA5537",-0.29826651902128,0.406622496267547
"znuB","PA5501",-0.526782754762881,0.40703746077246
"PA4318","PA4318",0.204544484055232,0.407293730085819
"xphA","PA1867",-0.335341546174524,0.407983074275102
"estA","PA5112",-0.499560918174629,0.40837668402024
"pilZ","PA2960",0.40574870820112,0.40837668402024
"ig_148","ig_148",-0.208163339096286,0.40837668402024
"PA0728","PA0728",-0.264166042668177,0.409143102621805
"dhcA","PA1999",0.271135466210566,0.409697518114211
"dps","PA0962",-0.557343671591104,0.409715132349416
"PA1612","PA1612",-0.348911965790768,0.410682216270482
"PA4334","PA4334",-0.227095443164609,0.410761995254491
"PA4142","PA4142",-0.393483120030462,0.411333202307217
"icd","PA2623",0.630893010077752,0.41160007724616
"PA5341","PA5341",-0.244417883035058,0.41160007724616
"PA0116","PA0116",-0.247127581133388,0.412235262708497
"sadB","PA5346",-0.615864251567832,0.412509788810894
"PA0404","PA0404",-0.567421558422932,0.412509788810894
"rpoB","PA4270",0.48510007960107,0.412509788810894
"PA1015","PA1015",-0.314795743755043,0.412509788810894
"pauB4","PA5309",-0.290035722812291,0.412509788810894
"dnaE","PA3640",0.269766083312751,0.412509788810894
"PA2980","PA2980",0.245885294214748,0.412509788810894
"PA3202","PA3202",0.39033456970204,0.412687885953262
"muiA","PA1494",0.364641933125196,0.412803692332434
"PA1768","PA1768",0.365696494116163,0.413073268611131
"pgpA","PA4050",0.24241457963296,0.413080871538536
"PA1211","PA1211",-0.363265142249187,0.413335734467987
"PA2218","PA2218",-0.28018304856759,0.415361283293258
"Pae_16","Pae_16",-0.207065981996537,0.415361283293258
"PA1287","PA1287",0.19436055593467,0.415361283293258
"ig_289","ig_289",0.421358759419835,0.415515932210878
"PA4849","PA4849",-0.338649064952106,0.415515932210878
"PA0240","PA0240",-0.284736575632078,0.415515932210878
"lbcA","PA4667",-0.181130317596777,0.415515932210878
"ig_364","ig_364",0.504179358437572,0.415569704237212
"PA1233","PA1233",-0.356674982691331,0.415569704237212
"PA3480","PA3480",0.254130074305236,0.415569704237212
"kdpB","PA1634",-0.360557415118915,0.415650751578224
"pilK","PA0412",-0.260857789826678,0.415650751578224
"ig_222","ig_222",-0.319316845066202,0.416026260916081
"cupC1","PA0992",0.650199359297199,0.417241053036654
"PA0314","PA0314",-0.194846706652832,0.417241053036654
"PA3327","PA3327",-0.32764972902765,0.417955764749929
"opr86","PA3648",0.321679627101432,0.41823057043658
"PA5132","PA5132",-0.292277425345297,0.41823057043658
"PA3979","PA3979",0.220220394485216,0.41823057043658
"PA1205","PA1205",-0.189270030868208,0.41823057043658
"pcaF","PA0228",-0.184280480007418,0.418265154173901
"bfd","PA3530",1.17330342386092,0.418592731183977
"ig_216","ig_216",-0.240710373390982,0.419054465159902
"PA5230","PA5230",-0.315850891595116,0.419083755316467
"glcE","PA5354",-0.396287227555588,0.419549712567158
"pelG","PA3058",-0.457599974815802,0.421086905204068
"rplA","PA4273",0.692194446257824,0.422494500000556
"PA3739","PA3739",-0.353460503330124,0.422620532912928
"pilH","PA0409",-0.469646189762077,0.422890433857132
"PA0974","PA0974",0.404061241738797,0.422890433857132
"PA1896","PA1896",-0.338645800632021,0.422890433857132
"PA0135","PA0135",-0.336530168678339,0.422890433857132
"ureA","PA4865",-1.03747065900584,0.423232128352867
"pilY2","PA4555",-0.849285403236144,0.423232128352867
"PA4582","PA4582",0.76220494694307,0.423232128352867
"PA4874","PA4874",-0.571138789851913,0.423232128352867
"lipA","PA2862",-0.499403064175942,0.423232128352867
"ilvD","PA0353",-0.378455540543291,0.423232128352867
"surE","PA3625",0.325679689407185,0.423232128352867
"PA1035","PA1035",0.322459493111602,0.423232128352867
"sdaB","PA5379",-0.321549137843117,0.423232128352867
"PA1237","PA1237",-0.305012536900907,0.423232128352867
"PA3278","PA3278",0.293717265928935,0.423232128352867
"PA4822","PA4822",-0.277395649086271,0.423232128352867
"PA1076","PA1076",-0.237483672326864,0.423232128352867
"PA1420","PA1420",-0.208949121049386,0.423232128352867
"ig_351","ig_351",-0.201710692233873,0.423232128352867
"PA2820","PA2820",-0.267756871131525,0.423276562891447
"pchP","PA5292",-0.227671976539197,0.423626709524408
"pepA","PA3831",0.351443130338041,0.42422157095977
"PA2462","PA2462",-0.307977184853336,0.424493919499971
"tktA","PA0548",0.366562436542106,0.424715417857657
"PA0118","PA0118",-0.251043280191092,0.424715417857657
"PA3516","PA3516",-0.935590506037288,0.425016116714132
"rimI","PA4678",-0.273402337925718,0.425016116714132
"PA1471","PA1471",0.581558210323033,0.425646603819718
"PA2894","PA2894",0.368710067812222,0.425646603819718
"PA5457","PA5457",-0.266888055292931,0.426247556034333
"PA3921","PA3921",-0.280742339727659,0.4263238265282
"lptD","PA0595",0.472895998659766,0.427718960237671
"PA0718","PA0718",-1.81252774031094,0.427940623367092
"PA4077","PA4077",-0.512693457037221,0.429161948790629
"PA2746","PA2746",0.866202611201278,0.430559230278197
"grxD","PA3533",0.864455834043826,0.430559230278197
"orfX","PA1664",-0.860458313716522,0.430559230278197
"tli5","PA3488",-0.748199416560158,0.430559230278197
"shaE","PA1058",-0.584114320432917,0.430559230278197
"ahpC","PA0139",-0.540118692582336,0.430559230278197
"rpoH","PA0376",0.490866167014685,0.430559230278197
"PA3237","PA3237",-0.477473404418673,0.430559230278197
"ygbB","PA3627",0.448979522455974,0.430559230278197
"PA4328","PA4328",-0.434715882454329,0.430559230278197
"PA0525","PA0525",-0.405721416659988,0.430559230278197
"PA0479","PA0479",-0.405564532343869,0.430559230278197
"morA","PA4601",-0.395852702258361,0.430559230278197
"PA1381","PA1381",-0.359531044610781,0.430559230278197
"oprJ","PA4597",-0.358497544908573,0.430559230278197
"pilN","PA5043",-0.355510701359856,0.430559230278197
"tle3","PA0260",-0.353753921380154,0.430559230278197
"PA0216","PA0216",-0.314055321613971,0.430559230278197
"PA4986","PA4986",-0.301377636046494,0.430559230278197
"PA3840","PA3840",-0.280462108449221,0.430559230278197
"PA0450","PA0450",-0.274470540047762,0.430559230278197
"thrH","PA1757",-0.27117228279926,0.430559230278197
"antC","PA2514",-0.262363037742321,0.430559230278197
"creD","PA0465",-0.252310161889317,0.430559230278197
"pyrR","PA0403",-0.251952808054186,0.430559230278197
"ig_455","ig_455",-0.251178773755281,0.430559230278197
"PA3449","PA3449",-0.247126109515629,0.430559230278197
"holC","PA3832",0.224684204269725,0.430559230278197
"PA5506","PA5506",-0.208286506811144,0.430559230278197
"icmP","PA4370",-0.208239796417036,0.430559230278197
"Pae_23","Pae_23",-0.19904586801921,0.430559230278197
"dguR","PA5085",-0.190114761663713,0.430559230278197
"PA0701","PA0701",-0.359053574608902,0.430905245600954
"hpd","PA0865",1.32586187547935,0.43247018254103
"PA4616","PA4616",-0.215428061467466,0.43247018254103
"PA3432","PA3432",0.267324093342042,0.433292829306891
"lpd","PA1587",-0.634762172147557,0.433768282629454
"PA4173","PA4173",-0.358098750370699,0.433768282629454
"PA4926","PA4926",-0.24522635515623,0.433768282629454
"PA2438","PA2438",-0.2689836497856,0.434259710748607
"hxcS","PA0687",-0.186715215745883,0.434395064537335
"PA1093","PA1093",0.696852437099349,0.434816580318798
"PA0189","PA0189",-0.213531008153939,0.435612132116197
"PA3377","PA3377",-0.584014314809114,0.436099033923771
"ig_111","ig_111",0.453505754947015,0.436099033923771
"xcpV","PA3099",-0.441827239237986,0.436099033923771
"galU","PA2023",0.429521608916581,0.436099033923771
"PA3042","PA3042",-0.383704874853407,0.436099033923771
"hasE","PA3405",-0.383406816761234,0.436099033923771
"PA3297","PA3297",0.321637981116282,0.436099033923771
"ureF","PA4892",-0.308671544379486,0.436099033923771
"PA2490","PA2490",-0.282909702302533,0.436099033923771
"hcnB","PA2194",-0.264126333892114,0.436099033923771
"PA2720","PA2720",-0.247969861025636,0.436099033923771
"PA2544","PA2544",-0.242928459471542,0.436099033923771
"PA1500","PA1500",-0.213738781955425,0.436099033923771
"ig_788","ig_788",-0.188712677580828,0.436099033923771
"PA1836","PA1836",0.177489280596102,0.436099033923771
"PA3671","PA3671",-0.215016409964093,0.436175664439985
"mltB1","PA4444",-0.209939674919257,0.436390373567735
"PA3836","PA3836",-0.206301728997815,0.436390373567735
"nirS","PA0519",-0.705804709702329,0.436530570658712
"PA3674","PA3674",0.422268541501394,0.436530570658712
"cysI","PA1838",-0.39863952402902,0.436530570658712
"PA0530","PA0530",0.323093352022411,0.436530570658712
"PA1829","PA1829",0.241863694968491,0.436530570658712
"tsi2","PA2703",0.347365361287957,0.436797908931658
"PA2474","PA2474",-0.288593540150842,0.437183776195335
"PA4689","PA4689",-0.15701940506136,0.437183776195335
"ptrC","PA2486",0.599317226582499,0.437789658027541
"PA3447","PA3447",-0.398377285935727,0.437789658027541
"nirL","PA0514",-0.327418712842958,0.437789658027541
"PA5220","PA5220",-0.266236296282946,0.437789658027541
"shaC","PA1056",-0.176154403856124,0.437789658027541
"napC","PA1172",-0.327082039785488,0.438055561553016
"czcA","PA2520",-0.210280794751981,0.43818658769397
"argB","PA5323",-0.163110171649248,0.43818658769397
"PA4105","PA4105",-0.275204843984485,0.438449848553175
"rpsF","PA4935",0.481571735323909,0.438466962952616
"PA0982","PA0982",-0.320547285789534,0.438466962952616
"pvdJ","PA2400",-0.248581525015178,0.438466962952616
"ig_223","ig_223",-0.246865185825762,0.438466962952616
"PA2635","PA2635",-0.242366314441801,0.438466962952616
"colS","PA4380",-0.202111797787461,0.438466962952616
"PA2471","PA2471",-0.165882328734282,0.438466962952616
"PA1251","PA1251",-0.487780053218669,0.440045377330554
"ig_234","ig_234",-0.440446842645437,0.440045377330554
"PA4134","PA4134",-0.391494099991862,0.440045377330554
"PA2229","PA2229",-0.29236924811353,0.440045377330554
"PA1975","PA1975",-0.225982521159768,0.440045377330554
"tli5b2","PA5087",-0.177049507647846,0.440045377330554
"PA4135","PA4135",-0.345548342126699,0.44008814770767
"PA1215","PA1215",-0.301206323177011,0.44008814770767
"ntrC","PA5125",-0.29024843041265,0.44008814770767
"mexI","PA4207",-0.283796384570625,0.44008814770767
"gcd","PA2290",-0.249507632944669,0.44008814770767
"PA2276","PA2276",-0.24350396752941,0.44008814770767
"xerD","PA3738",-0.232707695901874,0.44008814770767
"yrfI","PA5193",0.21904473622955,0.44008814770767
"PA0045","PA0045",-0.211420712074748,0.44008814770767
"PA0138","PA0138",-0.229005997121295,0.440428606192338
"PA4879","PA4879",-0.261637549527826,0.440575036497417
"valS","PA3834",0.496820602824473,0.440996519613585
"ilvE","PA5013",0.44023019535544,0.440996519613585
"PA0274","PA0274",-0.424065380285068,0.440996519613585
"PA3208","PA3208",0.298353115565552,0.440996519613585
"exbD1","PA0199",-0.285229090195719,0.440996519613585
"ig_470","ig_470",-0.244658215874929,0.440996519613585
"PA1144","PA1144",-0.242107399472901,0.440996519613585
"nppD","PA1807",-0.194350838235414,0.440996519613585
"citA","PA5476",-0.19215931922219,0.440996519613585
"nrtR","PA4916",0.441393196717882,0.441064942186566
"dsbB","PA0538",-0.240953683872879,0.441655559284928
"PA4783","PA4783",-0.229010724979727,0.441655559284928
"gcp","PA0580",0.352544455921123,0.442758421154152
"PA5390","PA5390",-0.170048950871914,0.442985830263587
"PA4331","PA4331",-0.263239627313355,0.444947075619332
"PA0194","PA0194",-0.201026144968964,0.445078328416728
"PA2942","PA2942",0.425923735771592,0.445310286329931
"PA2672","PA2672",-0.229405189716122,0.445310286329931
"PA0572","PA0572",-0.265166267430341,0.445637791874331
"PA2223","PA2223",-0.250829622183146,0.445716635145609
"PA4979","PA4979",-0.263896570798773,0.446444525892351
"prpD","PA0792",-0.344261233612128,0.446720224021203
"PA5021","PA5021",-0.321817594917295,0.446890355870634
"PA1739","PA1739",-0.172334064022973,0.446890355870634
"rpsT","PA4563",0.749864590402753,0.447092184686
"PA0725","PA0725",-0.451449563231737,0.447092184686
"gtdA","PA2470",-0.221821302112156,0.447092184686
"PA1767","PA1767",0.22120893108564,0.447247305452952
"lolA","PA2614",0.277183297803138,0.448727706646603
"xcpR","PA3103",-0.224801813954628,0.448727706646603
"PA0099","PA0099",0.297952365133802,0.449238606184972
"fdx2","PA3809",0.478590083013071,0.449275058628503
"wbpE","PA3155",-0.196567095426783,0.449275058628503
"dusA","PA2795",0.51609037730774,0.450501772832362
"PA2660","PA2660",-0.341828404665158,0.450501772832362
"pmtA","PA0798",-0.251818479012634,0.450501772832362
"PA5219","PA5219",-0.31927713872642,0.450502714165186
"PA1651","PA1651",-0.225346856151123,0.451014671081061
"PA0583","PA0583",0.205247238412175,0.451014671081061
"PA0853","PA0853",-0.20275264497381,0.451029722504598
"opdB","PA2700",-0.449163692285868,0.451197867619125
"hxcU","PA0678",-0.253549722567464,0.451197867619125
"PA1484","PA1484",-0.223059929579886,0.451197867619125
"PA2310","PA2310",-0.19299646543473,0.451197867619125
"mexY","PA2018",0.340693661484885,0.452075792805805
"PA4199","PA4199",-0.324947399109943,0.452838029973839
"PA1346","PA1346",-0.322104780971245,0.452838029973839
"PA0586","PA0586",-0.603439760459995,0.454279091661758
"betB","PA5373",-0.312300720155765,0.454327483250692
"dadX","PA5302",-0.311069920733797,0.454333947769694
"gcvT2","PA2442",-0.263407745441776,0.454333947769694
"PA2330","PA2330",-0.159327699358734,0.454333947769694
"aatQ","PA1341",-0.264684306237504,0.454894467646763
"PA5342","PA5342",-0.203369851316164,0.454994317747617
"PA2464","PA2464",0.183742736693082,0.455163437006251
"PA1232","PA1232",-0.312772684979758,0.455402013497189
"ddaR","PA1196",-0.54301368298928,0.455765081180462
"dapE","PA1162",0.225705969383229,0.455765081180462
"ig_142","ig_142",-0.180396083420145,0.455996273242928
"PA3292","PA3292",-0.378436336062741,0.456181240573845
"hocS","PA5384",-0.408785910701424,0.45666399793548
"PA0032","PA0032",-0.31439147177538,0.45666399793548
"PA4993","PA4993",-0.186267698034639,0.45666399793548
"def","PA0019",0.642474715380793,0.456671053085416
"PA1366","PA1366",-0.324735031579715,0.456671053085416
"tssG1","PA0089",0.294157169467818,0.456671053085416
"soxD","PA5417",-0.251201713197449,0.456671053085416
"endA","PA2749",0.243093035356429,0.456671053085416
"PA1940","PA1940",-0.256940940080316,0.457020491237236
"gpsA","PA1614",0.606108057722788,0.45789751299227
"aruF","PA0896",0.186094309056304,0.45798675008957
"PA4061","PA4061",0.574885456813339,0.458609963091656
"hxcP","PA0679",-0.439873283022079,0.458609963091656
"rpoN","PA4462",0.297807252286427,0.458609963091656
"PA0759","PA0759",0.283678967147992,0.458609963091656
"nirN","PA0509",-0.234432035391242,0.458609963091656
"PA4802","PA4802",-0.230557684853776,0.458609963091656
"laoB","PA0365",-0.277061494717675,0.458800105277141
"PA0596","PA0596",0.411143501147043,0.45882118294908
"PA4126","PA4126",-0.27630925540611,0.45882118294908
"PA3536","PA3536",0.24553046198927,0.45882118294908
"PA2228","PA2228",-0.236087396700638,0.45882118294908
"pra","PA4590",-0.222017744803764,0.45882118294908
"cobA","PA1778",-0.170232523565294,0.459666057118729
"PA1223","PA1223",-0.306490300708087,0.459818718628007
"PA4877","PA4877",0.511229419218507,0.460070805613753
"PA2736","PA2736",0.48585965804225,0.460070805613753
"mifS","PA5512",-0.318430657973069,0.460070805613753
"cupB6","PA4081",-0.293964670876861,0.460070805613753
"PA5032","PA5032",-0.235066318666279,0.460070805613753
"wbpX","PA5449",-0.208278083012148,0.460070805613753
"PA0556","PA0556",-0.200199383463933,0.460070805613753
"ig_424","ig_424",-0.189359949225329,0.460070805613753
"PA5329","PA5329",-0.157267332518394,0.460070805613753
"PA0886","PA0886",-0.401970116581978,0.460288100444622
"cifR","PA2931",0.796790394011198,0.460921010914304
"ig_311","ig_311",-0.300265983062314,0.460921010914304
"fiuR","PA0471",-0.28452232554516,0.460921010914304
"PA4900","PA4900",-0.275576211959923,0.460921010914304
"PA4014","PA4014",0.240058904177207,0.460921010914304
"PA0017","PA0017",-0.203333810299956,0.460921010914304
"pvdD","PA2399",-0.198720719541184,0.460921010914304
"PA0121","PA0121",-0.3491747502205,0.461911351680787
"PA0937","PA0937",0.375840701849055,0.463035930214581
"PA1631","PA1631",-0.238345926305222,0.463035930214581
"PA5269","PA5269",-0.186240391202372,0.463035930214581
